Time Stamp,Temperature Ambient,GlobHoriz,HorizBeam,HorizDiff,WindSpeed
2015-01-22 05:00:00,-4.4,0,0,0,2.2
2015-01-22 06:00:00,-3.9,0,0,0,1.4
2015-01-22 07:00:00,-5,0,0,0,1.7
2015-01-22 08:00:00,-4.4,9,0,9,1.4
2015-01-22 09:00:00,-5,73,371,33,1.4
2015-01-22 10:00:00,-1.7,202,561,62,1.7
2015-01-22 11:00:00,0.6,314,666,76,0
2015-01-22 12:00:00,1.7,393,740,79,0.8
2015-01-22 13:00:00,3.3,408,709,92,0
2015-01-22 14:00:00,3.9,383,704,86,0.8
2015-01-22 15:00:00,5,318,703,70,0
2015-01-22 16:00:00,3.9,205,529,77,1.7
2015-01-22 17:00:00,2.8,46,69,39,0.8
2015-01-22 18:00:00,2.8,3,0,3,2.2
2015-01-22 19:00:00,2.2,0,0,0,1.7
2015-01-22 20:00:00,2.2,0,0,0,1.7
2015-01-22 21:00:00,2.2,0,0,0,2.8
2015-01-22 22:00:00,1.1,0,0,0,0
2015-01-22 23:00:00,1.7,0,0,0,1.7
2015-01-23 00:00:00,1.7,0,0,0,1.7
2015-01-23 01:00:00,1.1,0,0,0,1.4
2015-01-23 02:00:00,1.7,0,0,0,1.7
2015-01-23 03:00:00,1.1,0,0,0,0.8
2015-01-23 04:00:00,1.1,0,0,0,1.4
2015-01-23 05:00:00,0.6,0,0,0,1.4
2015-01-23 06:00:00,0,0,0,0,1.4
2015-01-23 07:00:00,0.6,0,0,0,1.4
2015-01-23 08:00:00,1.1,13,0,13,0.8
2015-01-23 09:00:00,0,43,18,41,1.4
2015-01-23 10:00:00,2.2,105,14,101,0
2015-01-23 11:00:00,3.9,225,153,169,0
2015-01-23 12:00:00,3.3,288,203,201,0
2015-01-23 13:00:00,4.4,307,188,223,1.7
2015-01-23 14:00:00,4.4,361,455,168,2.2
2015-01-23 15:00:00,4.4,282,392,143,5
2015-01-23 16:00:00,3.9,203,414,101,4.4
2015-01-23 17:00:00,3.9,98,264,70,2.8
2015-01-23 18:00:00,3.9,16,0,16,2.8
2015-01-23 19:00:00,3.3,0,0,0,3.6
2015-01-23 20:00:00,3.9,0,0,0,2.8
2015-01-23 21:00:00,5,0,0,0,2.8
2015-01-23 22:00:00,4.4,0,0,0,5.3
2015-01-23 23:00:00,4.4,0,0,0,4.4
2015-01-24 00:00:00,3.9,0,0,0,4.4
2015-01-24 01:00:00,3.3,0,0,0,5.8
2015-01-24 02:00:00,3.3,0,0,0,5.8
2015-01-24 03:00:00,2.8,0,0,0,3.1
2015-01-24 04:00:00,2.8,0,0,0,2.2
2015-01-24 05:00:00,3.3,0,0,0,2.8
2015-01-24 06:00:00,2.8,0,0,0,5
2015-01-24 07:00:00,3.3,0,0,0,3.9
2015-01-24 08:00:00,3.3,3,0,3,0.8
2015-01-24 09:00:00,3.9,16,0,16,3.1
2015-01-24 10:00:00,3.9,20,0,20,3.6
2015-01-24 11:00:00,3.9,22,0,22,3.6
2015-01-24 12:00:00,3.9,39,0,39,3.6
2015-01-24 13:00:00,4.4,53,0,53,2.8
2015-01-24 14:00:00,4.4,41,0,41,2.8
2015-01-24 15:00:00,3.9,33,0,33,2.8
2015-01-24 16:00:00,3.9,16,0,16,5
2015-01-24 17:00:00,2.2,5,0,5,6.7
2015-01-24 18:00:00,0.6,1,0,1,5.8
2015-01-24 19:00:00,-0.6,0,0,0,9.7
2015-01-24 20:00:00,-3.3,0,0,0,9.7
2015-01-24 21:00:00,-5,0,0,0,8.9
2015-01-24 22:00:00,-6.7,0,0,0,11.1
2015-01-24 23:00:00,-8.3,0,0,0,8.6
2015-01-25 00:00:00,-8.3,0,0,0,7.2
2015-01-25 01:00:00,-8.9,0,0,0,8.6
2015-01-25 02:00:00,-10,0,0,0,11.9
2015-01-25 03:00:00,-11.1,0,0,0,8.6
2015-01-25 04:00:00,-11.1,0,0,0,7.2
2015-01-25 05:00:00,-11.1,0,0,0,5.3
2015-01-25 06:00:00,-11.7,0,0,0,6.4
2015-01-25 07:00:00,-11.7,0,0,0,8.1
2015-01-25 08:00:00,-11.7,11,0,11,6.4
2015-01-25 09:00:00,-11.1,73,303,37,5.3
2015-01-25 10:00:00,-10.6,170,250,106,6.7
2015-01-25 11:00:00,-10,222,93,188,5.3
2015-01-25 12:00:00,-9.4,291,123,238,7.2
2015-01-25 13:00:00,-10.6,331,243,220,7.2
2015-01-25 14:00:00,-10,311,242,206,8.1
2015-01-25 15:00:00,-10.6,270,314,155,7.2
2015-01-25 16:00:00,-10.6,185,339,99,6.4
2015-01-25 17:00:00,-11.1,76,378,34,8.1
2015-01-25 18:00:00,-11.7,11,0,11,7.2
2015-01-25 19:00:00,-12.2,0,0,0,4.4
2015-01-25 20:00:00,-12.2,0,0,0,5.8
2015-01-25 21:00:00,-12.2,0,0,0,5
2015-01-25 22:00:00,-12.2,0,0,0,5.3
2015-01-25 23:00:00,-12.8,0,0,0,5.8
2015-01-26 00:00:00,-12.8,0,0,0,5.3
2015-01-26 01:00:00,-12.2,0,0,0,8.1
2015-01-26 02:00:00,-12.2,0,0,0,6.4
2015-01-26 03:00:00,-12.2,0,0,0,7.5
2015-01-26 04:00:00,-12.2,0,0,0,6.7
2015-01-26 05:00:00,-12.2,0,0,0,9.4
2015-01-26 06:00:00,-11.7,0,0,0,8.9
2015-01-26 07:00:00,-11.7,0,0,0,7.5
2015-01-26 08:00:00,-11.7,7,0,7,8.1
2015-01-26 09:00:00,-11.7,52,41,47,7.5
2015-01-26 10:00:00,-11.1,172,248,108,7.2
2015-01-26 11:00:00,-9.4,328,568,118,7.2
2015-01-26 12:00:00,-8.9,352,378,187,6.4
2015-01-26 13:00:00,-7.2,268,121,212,8.1
2015-01-26 14:00:00,-8.3,350,362,192,7.2
2015-01-26 15:00:00,-8.3,373,744,99,9.7
2015-01-26 16:00:00,-8.9,242,691,63,8.9
2015-01-26 17:00:00,-9.4,101,400,54,7.5
2015-01-26 18:00:00,-10,16,0,16,4.4
2015-01-26 19:00:00,-10.6,0,0,0,3.6
2015-01-26 20:00:00,-11.1,0,0,0,2.2
2015-01-26 21:00:00,-11.1,0,0,0,3.6
2015-01-26 22:00:00,-10.6,0,0,0,3.9
2015-01-26 23:00:00,-11.7,0,0,0,3.6
2015-01-27 00:00:00,-12.8,0,0,0,3.9
2015-01-27 01:00:00,-12.8,0,0,0,5
2015-01-27 02:00:00,-13.3,0,0,0,5.3
2015-01-27 03:00:00,-15.6,0,0,0,3.6
2015-01-27 04:00:00,-16.1,0,0,0,5.8
2015-01-27 05:00:00,-17.2,0,0,0,4.4
2015-01-27 06:00:00,-18.3,0,0,0,6.4
2015-01-27 07:00:00,-18.9,0,0,0,5.8
2015-01-27 08:00:00,-19.4,14,0,14,3.9
2015-01-27 09:00:00,-19.4,94,342,53,4.4
2015-01-27 10:00:00,-18.3,242,691,59,5
2015-01-27 11:00:00,-17.8,363,824,56,2.2
2015-01-27 12:00:00,-16.1,447,869,63,2.8
2015-01-27 13:00:00,-15.6,474,878,66,1.7
2015-01-27 14:00:00,-14.4,448,871,64,0.8
2015-01-27 15:00:00,-13.9,365,831,56,1.7
2015-01-27 16:00:00,-13.3,231,666,56,2.2
2015-01-27 17:00:00,-13.3,91,327,52,2.8
2015-01-27 18:00:00,-13.3,14,0,14,2.8
2015-01-27 19:00:00,-13.3,0,0,0,2.8
2015-01-27 20:00:00,-13.3,0,0,0,2.8
2015-01-27 21:00:00,-13.3,0,0,0,2.8
2015-01-27 22:00:00,-13.3,0,0,0,3.6
2015-01-27 23:00:00,-13.3,0,0,0,3.9
2015-01-28 00:00:00,-12.8,0,0,0,3.9
2015-01-28 01:00:00,-11.7,0,0,0,2.2
2015-01-28 02:00:00,-9.4,0,0,0,6.7
2015-01-28 03:00:00,-9.4,0,0,0,8.1
2015-01-28 04:00:00,-9.4,0,0,0,7.5
2015-01-28 05:00:00,-8.9,0,0,0,8.9
2015-01-28 06:00:00,-9.4,0,0,0,7.2
2015-01-28 07:00:00,-8.9,0,0,0,6.7
2015-01-28 08:00:00,-7.8,15,0,15,8.1
2015-01-28 09:00:00,-7.2,86,367,40,7.2
2015-01-28 10:00:00,-6.7,154,140,117,10.8
2015-01-28 11:00:00,-6.1,201,80,171,8.9
2015-01-28 12:00:00,-5,327,275,204,10.8
2015-01-28 13:00:00,-5,324,191,234,8.1
2015-01-28 14:00:00,-4.4,190,14,184,8.9
2015-01-28 15:00:00,-3.9,92,0,92,8.9
2015-01-28 16:00:00,-3.3,41,0,41,8.1
2015-01-28 17:00:00,-2.8,28,0,28,8.6
2015-01-28 18:00:00,-2.8,6,0,6,6.7
2015-01-28 19:00:00,-2.2,0,0,0,6.4
2015-01-28 20:00:00,-2.2,0,0,0,5.3
2015-01-28 21:00:00,-2.2,0,0,0,5.3
2015-01-28 22:00:00,-1.7,0,0,0,1.4
2015-01-28 23:00:00,-1.7,0,0,0,3.1
2015-01-29 00:00:00,-1.1,0,0,0,2.8
2015-01-29 01:00:00,0.6,0,0,0,4.4
2015-01-29 02:00:00,0.6,0,0,0,3.6
2015-01-29 03:00:00,0.6,0,0,0,3.1
2015-01-29 04:00:00,0.6,0,0,0,2.8
2015-01-29 05:00:00,0.6,0,0,0,3.6
2015-01-29 06:00:00,0.6,0,0,0,3.6
2015-01-29 07:00:00,1.1,0,0,0,3.6
2015-01-29 08:00:00,1.1,2,0,2,3.9
2015-01-29 09:00:00,1.1,10,0,10,3.6
2015-01-29 10:00:00,1.7,20,0,20,3.9
2015-01-29 11:00:00,1.7,27,0,27,2.2
2015-01-29 12:00:00,2.2,27,0,27,2.8
2015-01-29 13:00:00,2.2,33,0,33,1.7
2015-01-29 14:00:00,2.2,34,0,34,1.4
2015-01-29 15:00:00,2.8,31,0,31,1.4
2015-01-29 16:00:00,2.2,19,0,19,0.8
2015-01-29 17:00:00,2.2,9,0,9,0
2015-01-29 18:00:00,2.2,2,0,2,0.8
2015-01-29 19:00:00,1.7,0,0,0,1.7
2015-01-29 20:00:00,1.1,0,0,0,1.7
2015-01-29 21:00:00,1.7,0,0,0,2.8
2015-01-29 22:00:00,1.7,0,0,0,2.8
2015-01-29 23:00:00,1.7,0,0,0,3.6
2015-01-30 00:00:00,1.7,0,0,0,5
2015-01-30 01:00:00,1.7,0,0,0,5.3
2015-01-30 02:00:00,1.1,0,0,0,5.3
2015-01-30 03:00:00,1.1,0,0,0,6.7
2015-01-30 04:00:00,1.1,0,0,0,3.9
2015-01-30 05:00:00,1.7,0,0,0,4.4
2015-01-30 06:00:00,1.7,0,0,0,3.6
2015-01-30 07:00:00,1.7,0,0,0,2.2
2015-01-30 08:00:00,1.7,1,0,1,3.6
2015-01-30 09:00:00,2.2,7,0,7,0
2015-01-30 10:00:00,2.8,17,0,17,2.2
2015-01-30 11:00:00,2.8,26,0,26,2.8
2015-01-30 12:00:00,3.3,35,0,35,2.8
2015-01-30 13:00:00,4.4,33,0,33,1.7
2015-01-30 14:00:00,6.7,33,0,33,2.8
2015-01-30 15:00:00,6.7,30,0,30,2.8
2015-01-30 16:00:00,5.6,15,0,15,2.2
2015-01-30 17:00:00,5,6,0,6,3.6
2015-01-30 18:00:00,3.3,1,0,1,3.9
2015-01-30 19:00:00,3.3,0,0,0,3.9
2015-01-30 20:00:00,2.8,0,0,0,1.7
2015-01-30 21:00:00,2.8,0,0,0,3.1
2015-01-30 22:00:00,1.7,0,0,0,5.3
2015-01-30 23:00:00,1.1,0,0,0,5.3
2015-01-31 00:00:00,1.1,0,0,0,5
2015-01-31 01:00:00,1.1,0,0,0,5
2015-01-31 02:00:00,1.1,0,0,0,8.1
2015-01-31 03:00:00,1.1,0,0,0,7.2
2015-01-31 04:00:00,1.1,0,0,0,8.1
2015-01-31 05:00:00,1.1,0,0,0,5.3
2015-01-31 06:00:00,1.1,0,0,0,3.6
2015-01-31 07:00:00,1.1,0,0,0,5
2015-01-31 08:00:00,0.6,3,0,3,5.3
2015-01-31 09:00:00,1.1,19,0,19,5
2015-01-31 10:00:00,1.7,64,0,64,3.6
2015-01-31 11:00:00,1.7,136,3,135,4.4
2015-01-31 12:00:00,1.7,213,37,196,4.4
2015-01-31 13:00:00,1.7,262,50,238,4.4
2015-01-31 14:00:00,1.7,232,38,215,2.8
2015-01-31 15:00:00,1.1,142,1,142,3.9
2015-01-31 16:00:00,0.6,98,0,98,2.8
2015-01-31 17:00:00,0.6,53,16,50,2.2
2015-01-31 18:00:00,0,9,0,9,1.7
2015-01-31 19:00:00,0.1,0,0,0,1.4
2015-01-31 20:00:00,-0.2,0,0,0,2.2
2015-01-31 21:00:00,-0.7,0,0,0,1.4
2015-01-31 22:00:00,-1.5,0,0,0,2.2
2015-01-31 23:00:00,-2.8,0,0,0,5.8
2015-02-01 00:00:00,-4.5,0,0,0,2.8
2015-02-01 01:00:00,-6.3,0,0,0,2.8
2015-02-01 02:00:00,-7.9,0,0,0,5
2015-02-01 03:00:00,-8.9,0,0,0,3.6
2015-02-01 04:00:00,-9.5,0,0,0,4.4
2015-02-01 05:00:00,-9.8,0,0,0,4.4
2015-02-01 06:00:00,-10.2,0,0,0,5.3
2015-02-01 07:00:00,-10,0,0,0,3.9
2015-02-01 08:00:00,-9.4,1,0,1,5.8
2015-02-01 09:00:00,-10,8,0,8,3.6
2015-02-01 10:00:00,-9.4,34,0,34,2.8
2015-02-01 11:00:00,-8.3,57,0,57,3.6
2015-02-01 12:00:00,-8.3,61,0,61,4.4
2015-02-01 13:00:00,-7.8,77,0,77,3.1
2015-02-01 14:00:00,-6.7,87,0,87,4.4
2015-02-01 15:00:00,-6.7,70,0,70,3.9
2015-02-01 16:00:00,-6.1,47,0,47,2.8
2015-02-01 17:00:00,-6.7,33,0,33,2.2
2015-02-01 18:00:00,-7.2,8,0,8,2.2
2015-02-01 19:00:00,-7.8,0,0,0,2.8
2015-02-01 20:00:00,-7.8,0,0,0,2.8
2015-02-01 21:00:00,-7.8,0,0,0,2.8
2015-02-01 22:00:00,-7.8,0,0,0,3.9
2015-02-01 23:00:00,-8.9,0,0,0,4.4
2015-02-02 00:00:00,-10,0,0,0,5.8
2015-02-02 01:00:00,-9.4,0,0,0,6.4
2015-02-02 02:00:00,-10,0,0,0,3.9
2015-02-02 03:00:00,-10.6,0,0,0,5
2015-02-02 04:00:00,-10.6,0,0,0,3.9
2015-02-02 05:00:00,-10.6,0,0,0,4.4
2015-02-02 06:00:00,-8.9,0,0,0,3.9
2015-02-02 07:00:00,-9.4,0,0,0,1.7
2015-02-02 08:00:00,-8.9,13,0,13,2.8
2015-02-02 09:00:00,-11.1,81,195,53,3.1
2015-02-02 10:00:00,-10.6,243,531,93,3.1
2015-02-02 11:00:00,-9.4,406,761,105,2.8
2015-02-02 12:00:00,-8.3,507,861,107,6.7
2015-02-02 13:00:00,-7.8,562,818,162,5.8
2015-02-02 14:00:00,-8.3,558,804,184,5.8
2015-02-02 15:00:00,-8.3,375,613,131,5
2015-02-02 16:00:00,-8.3,174,137,134,3.9
2015-02-02 17:00:00,-8.9,71,63,62,3.9
2015-02-02 18:00:00,-9.4,11,0,11,4.4
2015-02-02 19:00:00,-10.6,0,0,0,5.3
2015-02-02 20:00:00,-12.8,0,0,0,4.4
2015-02-02 21:00:00,-13.3,0,0,0,5.3
2015-02-02 22:00:00,-15,0,0,0,3.9
2015-02-02 23:00:00,-13.9,0,0,0,5.8
2015-02-03 00:00:00,-14.4,0,0,0,4.4
2015-02-03 01:00:00,-13.3,0,0,0,3.6
2015-02-03 02:00:00,-12.8,0,0,0,4.4
2015-02-03 03:00:00,-15,0,0,0,5
2015-02-03 04:00:00,-15,0,0,0,5.3
2015-02-03 05:00:00,-16.7,0,0,0,5.8
2015-02-03 06:00:00,-17.2,0,0,0,6.4
2015-02-03 07:00:00,-17.8,0,0,0,5
2015-02-03 08:00:00,-17.8,25,0,25,6.7
2015-02-03 09:00:00,-17.2,117,387,61,6.7
2015-02-03 10:00:00,-15.6,267,709,63,12.5
2015-02-03 11:00:00,-14.4,408,863,63,8.9
2015-02-03 12:00:00,-12.2,491,848,94,8.9
2015-02-03 13:00:00,-11.7,544,873,113,12.5
2015-02-03 14:00:00,-11.1,533,868,124,12.5
2015-02-03 15:00:00,-11.7,431,829,98,11.7
2015-02-03 16:00:00,-12.2,281,733,66,11.7
2015-02-03 17:00:00,-12.8,123,560,39,10.3
2015-02-03 18:00:00,-13.3,23,0,23,10.8
2015-02-03 19:00:00,-13.3,0,0,0,8.1
2015-02-03 20:00:00,-13.9,0,0,0,6.4
2015-02-03 21:00:00,-14.4,0,0,0,7.5
2015-02-03 22:00:00,-15,0,0,0,5.8
2015-02-03 23:00:00,-15,0,0,0,7.2
2015-02-04 00:00:00,-14.4,0,0,0,5
2015-02-04 01:00:00,-13.9,0,0,0,4.4
2015-02-04 02:00:00,-13.9,0,0,0,5.3
2015-02-04 03:00:00,-13.9,0,0,0,6.4
2015-02-04 04:00:00,-15,0,0,0,6.7
2015-02-04 05:00:00,-16.1,0,0,0,4.4
2015-02-04 06:00:00,-16.1,0,0,0,4.4
2015-02-04 07:00:00,-16.7,0,0,0,4.4
2015-02-04 08:00:00,-16.7,16,0,16,6.4
2015-02-04 09:00:00,-15,96,291,53,8.1
2015-02-04 10:00:00,-13.9,268,689,67,8.1
2015-02-04 11:00:00,-12.2,405,807,80,8.1
2015-02-04 12:00:00,-11.1,502,798,124,7.2
2015-02-04 13:00:00,-10.6,583,818,175,8.1
2015-02-04 14:00:00,-10.6,498,790,123,8.9
2015-02-04 15:00:00,-11.7,372,638,113,8.1
2015-02-04 16:00:00,-12.2,271,682,68,5.8
2015-02-04 17:00:00,-12.8,121,505,43,3.6
2015-02-04 18:00:00,-13.3,24,0,24,3.6
2015-02-04 19:00:00,-13.9,0,0,0,2.8
2015-02-04 20:00:00,-14.4,0,0,0,4.4
2015-02-04 21:00:00,-15,0,0,0,6.4
2015-02-04 22:00:00,-15.6,0,0,0,3.9
2015-02-04 23:00:00,-15.6,0,0,0,3.9
2015-02-05 00:00:00,-15.6,0,0,0,2.8
2015-02-05 01:00:00,-15.6,0,0,0,0.8
2015-02-05 02:00:00,-15,0,0,0,0.8
2015-02-05 03:00:00,-15,0,0,0,1.7
2015-02-05 04:00:00,-13.9,0,0,0,2.8
2015-02-05 05:00:00,-13.3,0,0,0,3.1
2015-02-05 06:00:00,-12.2,0,0,0,4.4
2015-02-05 07:00:00,-11.7,0,0,0,4.4
2015-02-05 08:00:00,-10.6,2,0,2,6.4
2015-02-05 09:00:00,-11.1,11,0,11,6.4
2015-02-05 10:00:00,-11.1,32,0,32,8.1
2015-02-05 11:00:00,-10.6,73,0,73,7.2
2015-02-05 12:00:00,-8.3,103,0,103,8.9
2015-02-05 13:00:00,-7.8,85,0,85,8.1
2015-02-05 14:00:00,-5.6,99,0,99,8.1
2015-02-05 15:00:00,-3.9,119,0,119,7.2
2015-02-05 16:00:00,-2.8,78,0,78,5.3
2015-02-05 17:00:00,-2.2,33,0,33,5.8
2015-02-05 18:00:00,-1.1,8,0,8,5.8
2015-02-05 19:00:00,0,1,0,1,7.2
2015-02-05 20:00:00,0.6,0,0,0,4.4
2015-02-05 21:00:00,0.6,0,0,0,4.4
2015-02-05 22:00:00,1.1,0,0,0,4.4
2015-02-05 23:00:00,1.1,0,0,0,3.9
2015-02-06 00:00:00,2.2,0,0,0,4.4
2015-02-06 01:00:00,2.8,0,0,0,5.3
2015-02-06 02:00:00,3.3,0,0,0,5.3
2015-02-06 03:00:00,3.3,0,0,0,2.8
2015-02-06 04:00:00,2.2,0,0,0,1.7
2015-02-06 05:00:00,1.7,0,0,0,1.7
2015-02-06 06:00:00,2.2,0,0,0,1.4
2015-02-06 07:00:00,2.2,0,0,0,2.2
2015-02-06 08:00:00,1.7,6,0,6,2.2
2015-02-06 09:00:00,2.2,28,0,28,1.7
2015-02-06 10:00:00,2.2,52,0,52,1.7
2015-02-06 11:00:00,2.8,102,0,102,2.8
2015-02-06 12:00:00,3.3,156,0,156,2.8
2015-02-06 13:00:00,3.3,139,0,139,3.1
2015-02-06 14:00:00,3.3,113,0,113,2.8
2015-02-06 15:00:00,3.3,83,0,83,3.1
2015-02-06 16:00:00,3.3,48,0,48,2.2
2015-02-06 17:00:00,3.3,24,0,24,3.1
2015-02-06 18:00:00,3.3,7,0,7,2.8
2015-02-06 19:00:00,3.3,1,0,1,2.8
2015-02-06 20:00:00,2.2,0,0,0,1.7
2015-02-06 21:00:00,2.2,0,0,0,3.6
2015-02-06 22:00:00,2.2,0,0,0,1.7
2015-02-06 23:00:00,2.2,0,0,0,1.4
2015-02-07 00:00:00,2.2,0,0,0,0.8
2015-02-07 01:00:00,2.8,0,0,0,0.8
2015-02-07 02:00:00,3.3,0,0,0,1.4
2015-02-07 03:00:00,2.2,0,0,0,3.1
2015-02-07 04:00:00,2.2,0,0,0,1.4
2015-02-07 05:00:00,1.7,0,0,0,0
2015-02-07 06:00:00,2.2,0,0,0,2.8
2015-02-07 07:00:00,2.8,1,0,1,0.8
2015-02-07 08:00:00,1.1,11,0,11,0
2015-02-07 09:00:00,1.7,53,0,53,1.4
2015-02-07 10:00:00,2.2,114,2,114,1.4
2015-02-07 11:00:00,2.2,123,0,123,0
2015-02-07 12:00:00,2.2,108,0,108,0
2015-02-07 13:00:00,2.8,96,0,96,1.7
2015-02-07 14:00:00,2.8,82,0,82,2.8
2015-02-07 15:00:00,2.8,53,0,53,3.1
2015-02-07 16:00:00,2.8,24,0,24,1.7
2015-02-07 17:00:00,1.7,15,0,15,1.7
2015-02-07 18:00:00,1.1,5,0,5,0.8
2015-02-07 19:00:00,1.1,1,0,1,0.8
2015-02-07 20:00:00,1.1,0,0,0,1.4
2015-02-07 21:00:00,1.1,0,0,0,0.8
2015-02-07 22:00:00,1.1,0,0,0,1.4
2015-02-07 23:00:00,1.7,0,0,0,0.8
2015-02-08 00:00:00,2.2,0,0,0,0.8
2015-02-08 01:00:00,1.7,0,0,0,1.7
2015-02-08 02:00:00,2.8,0,0,0,1.4
2015-02-08 03:00:00,3.3,0,0,0,1.7
2015-02-08 04:00:00,3.9,0,0,0,1.7
2015-02-08 05:00:00,3.3,0,0,0,3.6
2015-02-08 06:00:00,3.9,0,0,0,3.6
2015-02-08 07:00:00,3.9,1,0,1,2.8
2015-02-08 08:00:00,2.8,6,0,6,1.7
2015-02-08 09:00:00,2.2,17,0,17,3.9
2015-02-08 10:00:00,1.7,23,0,23,7.5
2015-02-08 11:00:00,1.7,61,0,61,7.2
2015-02-08 12:00:00,1.7,145,0,145,6.4
2015-02-08 13:00:00,1.1,290,97,240,8.1
2015-02-08 14:00:00,1.1,388,329,225,8.6
2015-02-08 15:00:00,1.1,319,308,189,8.1
2015-02-08 16:00:00,0.6,244,388,122,8.1
2015-02-08 17:00:00,0,147,379,83,8.1
2015-02-08 18:00:00,0,36,10,36,4.4
2015-02-08 19:00:00,-1.1,3,0,3,5.3
2015-02-08 20:00:00,-1.7,0,0,0,3.6
2015-02-08 21:00:00,-1.7,0,0,0,5.8
2015-02-08 22:00:00,-2.2,0,0,0,6.4
2015-02-08 23:00:00,-2.8,0,0,0,3.9
2015-02-09 00:00:00,-3.9,0,0,0,4.4
2015-02-09 01:00:00,-4.4,0,0,0,3.6
2015-02-09 02:00:00,-4.4,0,0,0,2.8
2015-02-09 03:00:00,-5,0,0,0,3.1
2015-02-09 04:00:00,-5,0,0,0,3.9
2015-02-09 05:00:00,-6.1,0,0,0,2.2
2015-02-09 06:00:00,-5.6,0,0,0,2.8
2015-02-09 07:00:00,-6.1,2,0,2,3.6
2015-02-09 08:00:00,-6.7,17,0,17,3.6
2015-02-09 09:00:00,-6.1,65,4,64,6.4
2015-02-09 10:00:00,-5,126,4,124,4.4
2015-02-09 11:00:00,-4.4,168,19,160,6.7
2015-02-09 12:00:00,-4.4,226,8,223,7.5
2015-02-09 13:00:00,-4.4,262,67,227,7.2
2015-02-09 14:00:00,-4.4,254,67,220,8.9
2015-02-09 15:00:00,-3.9,230,51,208,8.1
2015-02-09 16:00:00,-3.9,141,8,138,8.9
2015-02-09 17:00:00,-3.3,61,0,61,7.2
2015-02-09 18:00:00,-3.3,14,0,14,9.4
2015-02-09 19:00:00,-2.8,1,0,1,8.6
2015-02-09 20:00:00,-2.8,0,0,0,8.9
2015-02-09 21:00:00,-2.8,0,0,0,9.7
2015-02-09 22:00:00,-2.2,0,0,0,10.3
2015-02-09 23:00:00,-1.7,0,0,0,8.9
2015-02-10 00:00:00,-1.1,0,0,0,8.1
2015-02-10 01:00:00,-0.6,0,0,0,7.2
2015-02-10 02:00:00,0,0,0,0,5.3
2015-02-10 03:00:00,0,0,0,0,5
2015-02-10 04:00:00,1.1,0,0,0,4.4
2015-02-10 05:00:00,1.7,0,0,0,5.8
2015-02-10 06:00:00,1.7,0,0,0,7.5
2015-02-10 07:00:00,2.8,0,0,0,7.2
2015-02-10 08:00:00,3.3,3,0,3,5.8
2015-02-10 09:00:00,3.9,26,0,26,2.8
2015-02-10 10:00:00,3.9,50,0,50,3.9
2015-02-10 11:00:00,6.1,88,0,88,5.3
2015-02-10 12:00:00,7.2,106,0,106,6.4
2015-02-10 13:00:00,8.3,207,96,156,7.2
2015-02-10 14:00:00,10.6,412,565,127,6.7
2015-02-10 15:00:00,10.6,374,636,98,8.1
2015-02-10 16:00:00,10.6,315,655,103,8.1
2015-02-10 17:00:00,9.4,147,607,37,9.7
2015-02-10 18:00:00,8.3,33,17,32,6.7
2015-02-10 19:00:00,6.1,1,0,1,10.8
2015-02-10 20:00:00,3.9,0,0,0,12.5
2015-02-10 21:00:00,2.8,0,0,0,13.9
2015-02-10 22:00:00,2.8,0,0,0,9.7
2015-02-10 23:00:00,2.2,0,0,0,3.6
2015-02-11 00:00:00,2.2,0,0,0,6.4
2015-02-11 01:00:00,2.2,0,0,0,3.9
2015-02-11 02:00:00,1.7,0,0,0,5.8
2015-02-11 03:00:00,1.7,0,0,0,5.8
2015-02-11 04:00:00,1.1,0,0,0,5
2015-02-11 05:00:00,0.6,0,0,0,5.8
2015-02-11 06:00:00,0.6,0,0,0,6.4
2015-02-11 07:00:00,0.6,1,0,1,2.8
2015-02-11 08:00:00,0.6,7,0,7,1.7
2015-02-11 09:00:00,0.6,27,0,27,1.4
2015-02-11 10:00:00,0.6,69,0,69,1.4
2015-02-11 11:00:00,1.1,112,0,112,1.4
2015-02-11 12:00:00,1.1,116,0,116,1.7
2015-02-11 13:00:00,1.1,143,0,143,1.4
2015-02-11 14:00:00,1.1,193,3,191,2.8
2015-02-11 15:00:00,1.1,163,2,162,3.9
2015-02-11 16:00:00,0.6,81,0,81,3.6
2015-02-11 17:00:00,0,41,0,41,5
2015-02-11 18:00:00,0,13,0,13,5.3
2015-02-11 19:00:00,0,1,0,1,3.6
2015-02-11 20:00:00,-0.6,0,0,0,3.6
2015-02-11 21:00:00,0,0,0,0,5
2015-02-11 22:00:00,0,0,0,0,5.8
2015-02-11 23:00:00,-0.6,0,0,0,5
2015-02-12 00:00:00,-0.6,0,0,0,6.7
2015-02-12 01:00:00,0,0,0,0,7.5
2015-02-12 02:00:00,0,0,0,0,8.1
2015-02-12 03:00:00,0.6,0,0,0,12.5
2015-02-12 04:00:00,0.6,0,0,0,5.3
2015-02-12 05:00:00,0.6,0,0,0,7.5
2015-02-12 06:00:00,0.6,0,0,0,3.9
2015-02-12 07:00:00,0.6,0,0,0,2.2
2015-02-12 08:00:00,0.6,1,0,1,0
2015-02-12 09:00:00,0.6,19,0,19,1.4
2015-02-12 10:00:00,1.7,44,0,44,2.2
2015-02-12 11:00:00,3.3,92,0,92,3.9
2015-02-12 12:00:00,5,109,0,109,4.4
2015-02-12 13:00:00,6.7,129,0,129,9.7
